,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
36,-31.544,-14.1507,-0.0208585,-0.380941,-2.12285,0.305112,0.00527704,-0.00272947,-0.03153,226.0,9
37,-31.0377,-14.1528,-0.021047,-0.382224,-2.18517,0.293474,0.0055854,-0.0026311,-0.0306332,226.0,9
38,-30.5304,-14.155,-0.0169882,-0.384828,-2.24577,0.280528,0.00605456,-0.00263543,-0.029833,226.0,9
39,-30.0234,-14.157,-0.0131565,-0.387634,-2.30589,0.26738,0.00656825,-0.00267337,-0.0290639,226.0,9
40,-29.5167,-14.1585,-0.00980317,-0.390862,-2.365,0.253807,0.0071739,-0.00278098,-0.0283594,226.0,9
41,-29.0109,-14.1599,-0.00817266,-0.392607,-2.4236,0.241274,0.0078351,-0.00293698,-0.0276953,226.0,9
42,-28.5055,-14.1612,-0.00778396,-0.393281,-2.48185,0.229491,0.00853653,-0.00312797,-0.0270603,226.0,9
43,-28.0008,-14.1631,-0.00805928,-0.392204,-2.53889,0.218838,0.00928801,-0.00336865,-0.0264734,226.0,9
44,-27.4961,-14.1651,-0.00834463,-0.3906,-2.59553,0.208434,0.0100535,-0.00362414,-0.0259003,226.0,9
45,-26.9915,-14.1676,-0.00748693,-0.387233,-2.65054,0.198312,0.0108559,-0.00392802,-0.0253714,226.0,9
46,-26.4871,-14.1701,-0.00665516,-0.384142,-2.70489,0.18849,0.0116638,-0.00426,-0.0248575,226.0,9
47,-25.9829,-14.1724,-0.00586436,-0.381573,-2.75798,0.179221,0.0124813,-0.00464397,-0.0243715,226.0,9
48,-25.4788,-14.1746,-0.00480974,-0.377997,-2.81043,0.170253,0.0132978,-0.00505982,-0.0239028,226.0,9
49,-24.9749,-14.1768,-0.00358701,-0.373766,-2.86247,0.161476,0.0141138,-0.00549641,-0.0234453,226.0,9
50,-24.4714,-14.1789,-0.00237764,-0.367791,-2.91335,0.152545,0.0149394,-0.00596793,-0.022999,226.0,9
51,-23.9679,-14.1808,-0.00122092,-0.361499,-2.96375,0.143538,0.0157673,-0.00644984,-0.0225561,226.0,9
52,-23.4649,-14.1825,-0.000408997,-0.354961,-3.01195,0.134142,0.0165997,-0.00696632,-0.022124,226.0,9
53,-22.962,-14.1842,0.000738989,-0.348406,-3.05969,0.12442,0.0174242,-0.00748635,-0.0216934,226.0,9
54,-22.4591,-14.1858,0.00243897,-0.341831,-3.10668,0.114158,0.0182352,-0.00801206,-0.0212651,226.0,9
55,-21.9567,-14.1877,0.00363315,-0.335051,-3.15237,0.104775,0.0190294,-0.00852853,-0.0208322,226.0,9
56,-21.4545,-14.1899,0.00454369,-0.328156,-3.19731,0.0958985,0.0198139,-0.00903971,-0.0203968,226.0,9
57,-20.953,-14.1924,0.00422928,-0.320469,-3.24101,0.0873953,0.0205774,-0.00953642,-0.019945,226.0,9
58,-20.4517,-14.1949,0.00362354,-0.312503,-3.28424,0.0790727,0.0213378,-0.0100293,-0.0194897,226.0,9
59,-19.9509,-14.1966,0.00220166,-0.303492,-3.32559,0.0715555,0.0220941,-0.0105098,-0.0190258,226.0,9
60,-19.4505,-14.1986,0.000224466,-0.294211,-3.36637,0.0644988,0.0228508,-0.0109885,-0.0185588,226.0,9
61,-18.9506,-14.2007,-0.00256,-0.284536,-3.40634,0.0581241,0.0236082,-0.0114646,-0.0180871,226.0,9
62,-18.4504,-14.2031,-0.00355107,-0.27419,-3.4444,0.0517594,0.0243549,-0.0119358,-0.0175917,226.0,9
63,-17.95,-14.2054,-0.00360767,-0.263495,-3.48147,0.0453986,0.0250961,-0.0124045,-0.0170841,226.0,9
64,-17.4491,-14.2078,-0.000365848,-0.251999,-3.51697,0.0394097,0.0258252,-0.0128646,-0.0165502,226.0,9
65,-16.9481,-14.2101,0.00367653,-0.2403,-3.5519,0.0335374,0.0265528,-0.0133226,-0.0160117,226.0,9
66,-16.4467,-14.2115,0.010056,-0.228002,-3.58475,0.0280774,0.0272779,-0.0137747,-0.0154616,226.0,9
67,-15.946,-14.2131,0.0148031,-0.215128,-3.61673,0.0225791,0.0279963,-0.0142195,-0.0149044,226.0,9
68,-15.4461,-14.215,0.0173662,-0.201487,-3.64752,0.0170266,0.0287057,-0.0146548,-0.0143376,226.0,9
69,-14.9464,-14.2169,0.0199907,-0.1873,-3.67643,0.0114631,0.0293824,-0.0150995,-0.0137577,226.0,9
