,X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,Force,Line
132,16.0897,11.802,0.0111617,-0.279064,-2.58478,0.448378,-0.0206705,0.0107665,0.024072,226,0
133,16.5732,11.7976,0.0151361,-0.291743,-2.53535,0.440241,-0.0200683,0.0103846,0.0237309,226,0
134,17.0565,11.7931,0.0187993,-0.304097,-2.48584,0.43234,-0.0194633,0.0100031,0.023388,226,0
135,17.5393,11.7882,0.0213656,-0.315424,-2.43607,0.425126,-0.0188501,0.00962307,0.0230394,226,0
136,18.0213,11.7831,0.0214663,-0.32648,-2.38662,0.417715,-0.0182304,0.00924158,0.0226883,226,0
137,18.5026,11.7778,0.018964,-0.33725,-2.3375,0.410095,-0.0176036,0.00885854,0.0223343,226,0
138,18.9836,11.772,0.0161687,-0.347709,-2.28889,0.402187,-0.0169812,0.00846859,0.0219734,226,0
139,19.4645,11.766,0.0132662,-0.358058,-2.24047,0.394175,-0.0163604,0.00807616,0.0216101,226,0
140,19.9447,11.7599,0.00914383,-0.367694,-2.19212,0.385392,-0.0157522,0.00768305,0.0212356,226,0
141,20.425,11.7538,0.00576083,-0.37707,-2.14375,0.376614,-0.015148,0.00729154,0.0208568,226,0
142,20.9056,11.7479,0.00482998,-0.385636,-2.09531,0.367893,-0.0145561,0.00690525,0.0204644,226,0
