"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
94,-2.40514,12.0077,0.016224,0.159677,-2.76921,0.608826,0.00648045,-0.0165622,0.0159533,-2.54262,9.21411,0.0311401,0.152317,-2.71405,0.54997,0.00817956,-0.0173779,0.01319,-2.75904,5.85124,0.0456566,0.147715,-2.65243,0.475674,0.0089534,-0.0166019,0.0100894,-2.65617,2.63466,0.0533936,0.145727,-2.5911,0.406249,0.0087081,-0.014384,0.00869326,-2.64703,-0.951396,0.051876,0.145007,-2.53837,0.325349,0.00899172,-0.0121865,0.00725436,-2.6979,-3.94754,0.052629,0.149248,-2.50436,0.263696,0.00989255,-0.0107911,0.00607121,-2.94836,-6.88632,0.0346063,0.151768,-2.47463,0.205159,0.0116255,-0.0101491,0.00469478,2.85721,-9.73584,0.0182127,0.232445,-2.31141,0.149187,0.0117119,-0.00788955,0.0116583,-2.38788,-11.8553,0.014297,0.176975,-2.41439,0.100634,0.0165857,-0.0104255,0.00398273,-2.54453,-14.2712,0.0259864,0.186647,-2.3911,0.042922,0.0201313,-0.0112169,0.00291284
95,-1.91397,12.0023,0.0180448,0.163986,-2.74226,0.601633,0.00480874,-0.0148889,0.0180176,-2.05211,9.20847,0.0310829,0.157057,-2.69565,0.545211,0.00700489,-0.016158,0.0150597,-2.2696,5.84803,0.0457306,0.15206,-2.6404,0.470996,0.00823476,-0.0158525,0.0117081,-2.16601,2.63364,0.0538114,0.150013,-2.57997,0.403975,0.00825889,-0.0139284,0.0100917,-2.15904,-0.953766,0.0517262,0.14979,-2.52982,0.323404,0.00872161,-0.0118988,0.00843271,-2.20908,-3.94527,0.0525246,0.153484,-2.49688,0.263767,0.0097059,-0.0105861,0.00709851,-2.45814,-6.88879,0.0373566,0.157802,-2.46798,0.204239,0.0114855,-0.0100098,0.00556859,2.3691,-9.73176,0.018074,0.226763,-2.32781,0.148828,0.0119998,-0.0081477,0.0110964,-1.89667,-11.8599,0.0138752,0.184762,-2.40661,0.101239,0.0164683,-0.0102995,0.00457411,-2.05123,-14.2737,0.026648,0.197117,-2.38482,0.0426876,0.0200435,-0.0110583,0.00338633
96,-1.42313,11.9969,0.0197339,0.165548,-2.71429,0.594182,0.00299673,-0.0130582,0.0197338,-1.56194,9.20304,0.0305923,0.160944,-2.6755,0.540322,0.00573763,-0.014834,0.0167551,-1.78023,5.84488,0.0459231,0.156352,-2.62718,0.466499,0.00748382,-0.0150679,0.0132837,-1.6761,2.63266,0.0541007,0.15409,-2.56797,0.401337,0.00775351,-0.0134142,0.0114282,-1.67172,-0.956271,0.0500669,0.154416,-2.5197,0.322604,0.00840169,-0.011561,0.00956065,-1.72098,-3.94293,0.0507831,0.157657,-2.4879,0.264032,0.00948134,-0.0103418,0.0080919,-1.96818,-6.89127,0.0397171,0.163688,-2.46064,0.203387,0.0113308,-0.00985519,0.00643045,1.88087,-9.72766,0.0180496,0.220854,-2.3435,0.148538,0.0122762,-0.0083993,0.0105192,-1.40546,-11.8645,0.0138411,0.192372,-2.39848,0.101679,0.0163443,-0.0101659,0.00515933,-1.55834,-14.2765,0.0264423,0.207876,-2.37646,0.042323,0.0199451,-0.0108832,0.00384888
97,-0.932395,11.9915,0.0213778,0.16615,-2.68598,0.586641,0.00113561,-0.0111723,0.0213283,-1.07201,9.19778,0.0297699,0.16418,-2.65402,0.535333,0.00439968,-0.0134304,0.0183175,-1.29105,5.84178,0.0464789,0.160481,-2.61041,0.462541,0.00663782,-0.0141797,0.0147313,-1.18638,2.63174,0.0542943,0.158026,-2.55538,0.39845,0.00720931,-0.0128596,0.0127222,-1.18462,-0.958818,0.0479164,0.158989,-2.50906,0.322178,0.00806552,-0.0112068,0.0106722,-1.23307,-3.94056,0.0485693,0.16181,-2.47845,0.264337,0.00924489,-0.0100852,0.00907508,-1.47859,-6.89379,0.0414823,0.169348,-2.45224,0.202639,0.011154,-0.00967722,0.00727413,1.39247,-9.72349,0.0182232,0.214567,-2.35803,0.148361,0.0125336,-0.00864008,0.00991715,-0.91441,-11.8686,0.0145999,0.199967,-2.39007,0.101056,0.0161802,-0.0100069,0.00572752,-1.06506,-14.2786,0.0288897,0.217518,-2.36772,0.0411719,0.019809,-0.0106964,0.00429847
98,-0.442362,11.9855,0.0217474,0.164114,-2.65585,0.577012,-0.000807484,-0.00920594,0.0224292,-0.582776,9.19269,0.0273876,0.166502,-2.62953,0.529993,0.00298531,-0.0119458,0.0196055,-0.802086,5.83881,0.046905,0.164164,-2.5928,0.458964,0.00574675,-0.0132424,0.0160826,-0.697212,2.6311,0.053507,0.161825,-2.54069,0.395617,0.00660243,-0.012239,0.0139183,-0.697392,-0.961525,0.0477387,0.163031,-2.49736,0.321529,0.00767503,-0.0107994,0.0117157,-0.745358,-3.93808,0.0470523,0.165808,-2.46726,0.263738,0.00896584,-0.00978984,0.0100175,-0.9897,-6.89628,0.0414854,0.174388,-2.44286,0.201907,0.0109536,-0.00947732,0.00810184,0.904051,-9.71908,0.0192699,0.208445,-2.37167,0.147392,0.0127783,-0.00886642,0.0092937,-0.423493,-11.8728,0.015234,0.20755,-2.38127,0.100535,0.0160047,-0.00984281,0.00629173,-0.571721,-14.2805,0.0319467,0.226824,-2.35885,0.0399078,0.01966,-0.0105061,0.00474372
99,0.047538,11.9796,0.0219624,0.161513,-2.62509,0.567164,-0.00274295,-0.00724912,0.0234111,-0.0937301,9.18762,0.0246188,0.168502,-2.60431,0.524558,0.00155246,-0.0104421,0.0208103,-0.313348,5.83593,0.0471995,0.167395,-2.57431,0.455775,0.0048101,-0.0122555,0.0173362,-0.208192,2.6305,0.0524957,0.165536,-2.52548,0.392839,0.00597887,-0.0116008,0.0150855,-0.210248,-0.96427,0.0475502,0.166904,-2.48516,0.320711,0.00727508,-0.0103823,0.0127422,-0.257814,-3.93566,0.0452481,0.169785,-2.45576,0.263196,0.00867867,-0.00948576,0.0109487,-0.501195,-6.89878,0.0404964,0.179079,-2.43292,0.201183,0.0107399,-0.00926507,0.00892053,0.415624,-9.7145,0.0208321,0.202425,-2.38478,0.145948,0.0130154,-0.0090841,0.00865728,0.0670553,-11.8772,0.0155316,0.215098,-2.37133,0.100298,0.0157959,-0.00966403,0.00684522,-0.0792802,-14.2822,0.0328694,0.235271,-2.34906,0.0406384,0.0194535,-0.0103102,0.00517329
100,0.537033,11.974,0.0217262,0.157211,-2.59242,0.556685,-0.00465155,-0.0053252,0.0240318,0.394838,9.18227,0.0213544,0.168841,-2.57803,0.518896,0.000101266,-0.00892572,0.0217088,0.174821,5.83273,0.0463517,0.169201,-2.55457,0.452452,0.00383645,-0.0112307,0.0184436,0.280375,2.62976,0.0510757,0.16856,-2.5089,0.390559,0.00530952,-0.0109138,0.0161415,0.276578,-0.967124,0.0472746,0.170231,-2.47141,0.319334,0.00684524,-0.00993448,0.0137141,0.229248,-3.93338,0.0426317,0.173698,-2.44339,0.262814,0.00836865,-0.00915722,0.0118466,-0.0134471,-6.90116,0.0378173,0.183616,-2.42082,0.201302,0.0105017,-0.00902585,0.00971469,-0.073525,-9.70982,0.0207991,0.196608,-2.39656,0.14499,0.0132334,-0.00928028,0.00799879,0.556817,-11.8819,0.013474,0.222487,-2.35991,0.101421,0.0155735,-0.00947179,0.00738626,0.412537,-14.2842,0.0317978,0.243952,-2.33877,0.042193,0.0192361,-0.0101062,0.00559309
101,1.02628,11.9684,0.0211981,0.152265,-2.5588,0.546722,-0.00648009,-0.00347864,0.0244484,0.883494,9.17676,0.0188749,0.168577,-2.55171,0.512966,-0.00133319,-0.00742743,0.0225133,0.66279,5.82942,0.0451035,0.170512,-2.53438,0.449086,0.00284967,-0.0101924,0.0194999,0.768893,2.62904,0.0499243,0.171175,-2.4917,0.388178,0.00463152,-0.0102159,0.0171547,0.763389,-0.969886,0.0476352,0.173379,-2.45644,0.317775,0.00640483,-0.00947376,0.0146469,0.716355,-3.93129,0.040908,0.177682,-2.42939,0.262601,0.00804844,-0.00881623,0.0127163,0.474192,-6.90353,0.0350346,0.18814,-2.40819,0.201642,0.0102579,-0.00877993,0.010501,-0.562783,-9.70523,0.0206769,0.190773,-2.40788,0.144211,0.0134445,-0.00947035,0.00733468,1.04583,-11.887,0.00915051,0.229725,-2.34706,0.103859,0.0153379,-0.00926658,0.00791527,0.902923,-14.2869,0.0260975,0.253165,-2.32733,0.0456534,0.0189939,-0.00988392,0.00599058
102,1.51525,11.963,0.0203669,0.14665,-2.52421,0.537295,-0.0082254,-0.00171251,0.024653,1.37232,9.17091,0.0181107,0.166996,-2.52528,0.506449,-0.00273111,-0.00596879,0.0231122,1.15044,5.82638,0.0440277,0.170657,-2.51238,0.445814,0.00185079,-0.00914013,0.020365,1.2573,2.62836,0.0492992,0.172963,-2.47326,0.385601,0.00393663,-0.00949654,0.0180817,1.25019,-0.972529,0.0487087,0.176324,-2.44013,0.316011,0.00595255,-0.00899853,0.015536,1.20349,-3.92941,0.0400881,0.181735,-2.41377,0.262553,0.00771802,-0.00846277,0.0135576,0.961717,-6.90592,0.0330724,0.19271,-2.39396,0.20273,0.0099979,-0.00851231,0.0112556,-1.05212,-9.70141,0.0216344,0.184524,-2.41716,0.144238,0.0136253,-0.00963794,0.00665453,1.53465,-11.892,0.00516236,0.23667,-2.33298,0.106993,0.0150851,-0.00904091,0.00842261,1.3929,-14.2898,0.0195651,0.262653,-2.31449,0.049416,0.018734,-0.00964769,0.00637613
103,2.00404,11.9581,0.0198494,0.138462,-2.49033,0.529426,-0.00978062,-0.000130869,0.0246135,1.8613,9.16484,0.0188177,0.164678,-2.49834,0.499493,-0.00406443,-0.00457669,0.0235582,1.63804,5.82326,0.0431021,0.170404,-2.48996,0.442214,0.000856918,-0.00809217,0.0211822,1.74575,2.62787,0.0497527,0.17435,-2.45447,0.382474,0.00323916,-0.00876986,0.0189307,1.73661,-0.975117,0.0493665,0.17886,-2.42221,0.314971,0.00548858,-0.00851101,0.0163611,1.69052,-3.92751,0.0399081,0.185601,-2.39722,0.262772,0.00737093,-0.00809695,0.01435,1.44918,-6.9083,0.031425,0.197193,-2.37944,0.203854,0.00973006,-0.00823755,0.011993,-1.54149,-9.69744,0.0230026,0.178241,-2.42598,0.143922,0.0137928,-0.00979475,0.00596739,2.0234,-11.8969,0.00129276,0.243526,-2.31849,0.110339,0.0148266,-0.00880859,0.00892253,1.88255,-14.2929,0.0123777,0.272356,-2.30055,0.0534175,0.0184601,-0.00940049,0.00675222
104,2.49276,11.9533,0.0194413,0.129371,-2.45668,0.522103,-0.0112692,0.00138607,0.0244882,2.35039,9.1586,0.020666,0.161788,-2.471,0.492197,-0.0053476,-0.00323626,0.0238857,2.12547,5.81993,0.0426715,0.168881,-2.46625,0.437515,-0.00011901,-0.00706005,0.0218492,2.23424,2.6275,0.0509869,0.175443,-2.43544,0.378943,0.00253972,-0.00803775,0.0197229,2.22289,-0.977682,0.0498537,0.181228,-2.40363,0.314227,0.0050198,-0.00801842,0.01716,2.17751,-3.92563,0.0399681,0.189399,-2.38034,0.263073,0.00701779,-0.00772659,0.0151252,1.93654,-6.91064,0.0303119,0.201527,-2.36442,0.205041,0.00944886,-0.00795063,0.0127011,-2.03091,-9.69328,0.0250876,0.171897,-2.43397,0.14301,0.0139372,-0.0099326,0.00526822,2.51206,-11.902,-0.00151011,0.250111,-2.30205,0.112909,0.0145345,-0.00855974,0.00939414,2.37318,-14.2957,0.0102731,0.282195,-2.28492,0.055788,0.01815,-0.00915003,0.00711936
105,2.98075,11.9478,0.0176456,0.119342,-2.42365,0.514817,-0.0124661,0.00264551,0.0241345,2.83852,9.15344,0.0197814,0.156861,-2.44012,0.484257,-0.00650296,-0.00201698,0.0240346,2.61289,5.81666,0.0429252,0.167233,-2.4407,0.43241,-0.00106883,-0.00605349,0.0224312,2.72169,2.6265,0.0492735,0.175313,-2.41255,0.375749,0.00184909,-0.00731366,0.0204069,2.70804,-0.979318,0.0471666,0.182755,-2.38212,0.312483,0.00453472,-0.00752015,0.0178724,2.66337,-3.92298,0.0369042,0.191867,-2.36111,0.262514,0.00663558,-0.00734731,0.0158314,2.42401,-6.91271,0.0304864,0.205674,-2.34795,0.205921,0.00914838,-0.00765465,0.0133762,-2.52054,-9.68928,0.0272037,0.165378,-2.44129,0.141894,0.0140637,-0.0100508,0.00455374,3.00091,-11.9067,-0.00315769,0.256733,-2.28526,0.115197,0.0142335,-0.00830932,0.0098585,2.86397,-14.2983,0.00925323,0.292041,-2.26881,0.0578953,0.0178279,-0.0088994,0.00748386
106,3.46886,11.9423,0.0166294,0.109,-2.3906,0.507475,-0.0135907,0.00383796,0.0237443,3.32647,9.14849,0.0185549,0.151397,-2.40846,0.476174,-0.0076176,-0.000836196,0.0241329,3.1003,5.81351,0.0439265,0.165446,-2.41311,0.426856,-0.00198981,-0.00507517,0.0229195,3.20891,2.62536,0.0470168,0.174866,-2.38877,0.372642,0.00116228,-0.00659266,0.0210595,3.19313,-0.981055,0.0445694,0.184247,-2.36039,0.310757,0.00404788,-0.00702213,0.018564,3.14936,-3.92033,0.0347223,0.19432,-2.34164,0.261743,0.00624827,-0.00696683,0.0165207,2.91152,-6.91461,0.0314713,0.209705,-2.33057,0.206609,0.00883577,-0.00735299,0.0140305,-3.01032,-9.68541,0.0293322,0.158746,-2.4482,0.140647,0.0141788,-0.0101564,0.00382931,3.49031,-11.9105,-0.00154193,0.263443,-2.26749,0.116697,0.013907,-0.00805447,0.0103031,3.35422,-14.2999,0.00731114,0.301568,-2.25138,0.0613444,0.0174561,-0.00865601,0.00784229
107,3.95729,11.937,0.0181277,0.0976983,-2.3575,0.499959,-0.0144951,0.00482623,0.0232461,3.81517,9.14298,0.0218035,0.144918,-2.37738,0.468199,-0.00856141,0.000184434,0.0240859,3.58755,5.8106,0.0453478,0.163462,-2.38663,0.421023,-0.00284856,-0.0041515,0.0233034,3.69604,2.62419,0.0457882,0.173757,-2.36423,0.369846,0.000504266,-0.00589371,0.0216035,3.67818,-0.983439,0.0431045,0.18578,-2.33842,0.309338,0.00355733,-0.00652667,0.019186,3.63588,-3.9178,0.0358596,0.196812,-2.32152,0.260338,0.0058458,-0.00658353,0.017155,3.3983,-6.91753,0.0308139,0.214143,-2.3114,0.206639,0.00850199,-0.00704246,0.0146359,-3.50069,-9.68088,0.0303779,0.152083,-2.45248,0.140622,0.0142726,-0.0102325,0.00309058,3.97961,-11.9141,0.00046103,0.27013,-2.24977,0.117997,0.0135669,-0.00780077,0.0107351,3.84429,-14.3016,0.00509332,0.310899,-2.23377,0.0648601,0.0170683,-0.00841751,0.00819574
108,4.4456,11.9315,0.0198681,0.087751,-2.32452,0.49097,-0.0152703,0.00568542,0.0227204,4.30364,9.13748,0.0246404,0.138353,-2.34658,0.46021,-0.0094487,0.00115048,0.0240062,4.07474,5.80778,0.0469355,0.161402,-2.36058,0.415078,-0.00368316,-0.003249,0.0236466,4.18318,2.623,0.045098,0.172554,-2.33942,0.36689,-0.000140087,-0.00520579,0.0221145,4.1633,-0.985483,0.0424781,0.187222,-2.31629,0.307567,0.00307082,-0.00603543,0.019775,4.12221,-3.91502,0.0369153,0.199108,-2.30149,0.258875,0.00543996,-0.00620015,0.0177585,3.885,-6.92053,0.0301952,0.2186,-2.29201,0.206522,0.00816325,-0.00673001,0.0152279,-3.99123,-9.67626,0.0311244,0.145399,-2.45615,0.140847,0.0143596,-0.0103001,0.00234947,4.46881,-11.9177,0.00283113,0.276791,-2.23207,0.119105,0.0132138,-0.00754819,0.0111551,4.33396,-14.3034,0.00233093,0.319818,-2.21579,0.0685081,0.0166481,-0.00818897,0.00853916
109,4.93377,11.9256,0.0218587,0.0792148,-2.29168,0.480444,-0.0159107,0.00641011,0.0221659,4.79163,9.13199,0.0265591,0.131598,-2.31642,0.452189,-0.0102102,0.00199505,0.023854,4.56104,5.80429,0.046422,0.159419,-2.3333,0.408954,-0.0044232,-0.00243128,0.0238725,4.67036,2.6218,0.0455527,0.171149,-2.31405,0.363605,-0.000754715,-0.00454205,0.022555,4.64848,-0.987073,0.0429781,0.188542,-2.29395,0.305323,0.00258979,-0.00554988,0.0203196,4.60832,-3.91198,0.0378773,0.201173,-2.28156,0.257349,0.00503031,-0.00581674,0.0183265,4.37204,-6.92263,0.0323318,0.222629,-2.27316,0.206042,0.0078117,-0.00641328,0.0157725,-4.48235,-9.67197,0.0309296,0.138555,-2.45826,0.141413,0.0144182,-0.0103378,0.00161071,4.95775,-11.9215,0.00532167,0.282676,-2.21366,0.121253,0.0128454,-0.00729252,0.0115626,4.82379,-14.3058,0.00110369,0.328139,-2.1978,0.0726341,0.0162163,-0.00795798,0.00887857
110,5.42148,11.9199,0.0230723,0.0704065,-2.25938,0.470203,-0.0163861,0.00697212,0.021608,5.27929,9.12638,0.0279962,0.12452,-2.2864,0.444734,-0.010879,0.00274862,0.0236624,5.04698,5.80075,0.044749,0.157224,-2.30566,0.403109,-0.00513976,-0.00163649,0.0240726,5.15741,2.62055,0.0464131,0.170069,-2.28866,0.360075,-0.00134276,-0.00390431,0.0229421,5.1336,-0.989237,0.0442843,0.189312,-2.27144,0.303479,0.00211942,-0.00507467,0.0208151,5.09404,-3.90963,0.0383439,0.202786,-2.26025,0.256542,0.00461917,-0.0054364,0.018852,4.85895,-6.92483,0.034451,0.226328,-2.25337,0.205788,0.00745526,-0.00609694,0.0163015,-4.97352,-9.66765,0.0310674,0.131625,-2.45997,0.141868,0.0144624,-0.010363,0.000870867,5.44659,-11.9255,0.0077941,0.288316,-2.19502,0.123732,0.0124719,-0.00703591,0.0119657,5.31371,-14.3086,0.000958291,0.336039,-2.17978,0.0770991,0.0157761,-0.0077253,0.0092151
111,5.90903,11.9142,0.0240122,0.0615016,-2.22727,0.46006,-0.0168034,0.00747679,0.0210488,5.76669,9.12068,0.0290532,0.117187,-2.25648,0.437726,-0.0114746,0.0034304,0.0234398,5.53163,5.79707,0.0390003,0.154219,-2.27685,0.398364,-0.00578044,-0.00091694,0.0241922,5.64438,2.6193,0.0475766,0.169236,-2.26326,0.356364,-0.00191032,-0.00328662,0.0232881,5.61869,-0.991711,0.0459962,0.189807,-2.24885,0.301834,0.00165439,-0.00460463,0.0212858,5.57958,-3.90758,0.0385923,0.204204,-2.23836,0.256044,0.00420734,-0.0050572,0.0193598,5.34561,-6.92727,0.0365392,0.229401,-2.23176,0.205962,0.00708959,-0.00578135,0.0168008,-5.46477,-9.66334,0.0318441,0.124532,-2.46091,0.142105,0.0144801,-0.010365,0.000129322,5.9339,-11.9308,0.00551879,0.293631,-2.1743,0.126877,0.0120778,-0.00677741,0.0123541,5.80387,-14.3108,0.00305758,0.341895,-2.16021,0.0812753,0.0153242,-0.00748607,0.00955396
112,6.39586,11.9093,0.0235077,0.0515036,-2.19458,0.450977,-0.0170433,0.00781035,0.0205093,6.25345,9.11487,0.0286938,0.109542,-2.22558,0.431395,-0.0119479,0.00399267,0.0231807,6.01631,5.79348,0.0339821,0.150754,-2.24768,0.393401,-0.00637424,-0.00024181,0.0242732,6.13039,2.61794,0.0460038,0.167552,-2.23677,0.352915,-0.00242815,-0.00271111,0.0235621,6.10264,-0.994138,0.0443328,0.189499,-2.22413,0.300297,0.00121794,-0.00415557,0.0216911,6.06444,-3.90522,0.0373821,0.205318,-2.21537,0.255905,0.00380702,-0.00469068,0.0198142,5.83151,-6.92961,0.0364081,0.232205,-2.20934,0.20649,0.0067198,-0.00547027,0.0172757,-5.9561,-9.65892,0.033142,0.117298,-2.46099,0.142229,0.0144744,-0.010345,-0.000614624,6.42114,-11.9359,0.00339828,0.298799,-2.15305,0.129818,0.0116789,-0.00651954,0.0127368,6.29399,-14.3129,0.00538512,0.34738,-2.14023,0.0854101,0.0148674,-0.00724546,0.00989233
113,6.88254,11.9044,0.0227342,0.0414032,-2.16182,0.442195,-0.0172467,0.00811006,0.0199799,6.74003,9.10904,0.0279528,0.101807,-2.19441,0.42518,-0.0123844,0.0045192,0.0229115,6.501,5.78997,0.0298367,0.146735,-2.21808,0.388177,-0.00691156,0.000379798,0.024308,6.61615,2.61656,0.0437753,0.165628,-2.20999,0.349553,-0.00293076,-0.00214858,0.0238148,6.58647,-0.996614,0.0425936,0.189061,-2.19901,0.298763,0.000789702,-0.00371305,0.0220801,6.5492,-3.90282,0.0361486,0.206489,-2.19198,0.255715,0.00341092,-0.00432855,0.0202555,6.31689,-6.93187,0.0347288,0.234822,-2.18634,0.207265,0.00634711,-0.00516235,0.0177335,-6.4475,-9.65441,0.0347956,0.10997,-2.46049,0.142279,0.0144527,-0.0103099,-0.00136033,6.90822,-11.9407,0.00166815,0.303562,-2.13032,0.132196,0.0112665,-0.00626332,0.013104,6.78334,-14.3155,0.00596077,0.352942,-2.11929,0.0896783,0.0143876,-0.00700298,0.0102227
114,7.36875,11.8997,0.021151,0.0310151,-2.12887,0.434339,-0.0173404,0.00830821,0.019482,7.22608,9.10348,0.0264627,0.0937964,-2.16293,0.418211,-0.0126943,0.00492403,0.0226207,6.986,5.78692,0.0279628,0.141796,-2.18818,0.383498,-0.00737806,0.000934688,0.0242969,7.1015,2.61514,0.0412515,0.163072,-2.18276,0.346707,-0.00337229,-0.00163917,0.0239953,7.07039,-0.999415,0.0425043,0.188352,-2.17283,0.297184,0.000392549,-0.00329651,0.0224129,7.03375,-3.90027,0.035262,0.208012,-2.16705,0.255212,0.00303055,-0.00398309,0.0206537,6.80219,-6.93424,0.034024,0.237142,-2.16263,0.207917,0.00597689,-0.00486435,0.0181584,-6.93972,-9.65023,0.034533,0.102757,-2.45821,0.14274,0.0143966,-0.0102461,-0.0020996,7.39551,-11.9453,0.00161869,0.308352,-2.10732,0.134301,0.0108487,-0.00600946,0.0134618,7.27255,-14.3182,0.00652205,0.358848,-2.09789,0.0939138,0.0139002,-0.00676126,0.0105495
115,7.85506,11.8944,0.0208067,0.0209274,-2.09669,0.426726,-0.0173758,0.00845504,0.0190066,7.71204,9.0979,0.0250734,0.0857324,-2.13151,0.41118,-0.0129687,0.0052941,0.0223272,7.47112,5.78408,0.027067,0.136459,-2.15815,0.379053,-0.00781392,0.00146073,0.0242658,7.58679,2.61384,0.0389513,0.160529,-2.15529,0.343911,-0.00379653,-0.00114701,0.0241565,7.55422,-1.00242,0.0426682,0.187554,-2.14646,0.295495,7.24542e-06,-0.00289318,0.0227237,7.51824,-3.89768,0.0347883,0.209348,-2.14155,0.254777,0.00265842,-0.00364921,0.0210316,7.28744,-6.93664,0.0334552,0.23935,-2.1387,0.208577,0.00560786,-0.00456969,0.018574,-7.43218,-9.64612,0.033771,0.0956225,-2.45544,0.143313,0.0143301,-0.010174,-0.00283721,7.88299,-11.9499,0.00314968,0.313166,-2.08408,0.136149,0.0104258,-0.00575782,0.0138108,7.76151,-14.3209,0.00705688,0.365375,-2.07565,0.0980894,0.013399,-0.00652085,0.01087
116,8.34149,11.8883,0.0217583,0.0111542,-2.06532,0.419368,-0.0173503,0.00854825,0.018555,8.19781,9.09229,0.023913,0.0775461,-2.10023,0.404012,-0.0131627,0.00558526,0.0220275,7.95626,5.7814,0.0277374,0.130615,-2.12837,0.375109,-0.00816541,0.00189925,0.0241891,8.07195,2.61281,0.0371588,0.158021,-2.12726,0.34124,-0.00418098,-0.00069456,0.0242742,8.03791,-1.00576,0.043236,0.186613,-2.11978,0.293628,-0.000358952,-0.00251118,0.0229989,8.00266,-3.89504,0.0349017,0.210449,-2.11527,0.254427,0.00229732,-0.00333084,0.0213824,7.77217,-6.93919,0.0321705,0.240923,-2.11393,0.209608,0.00524736,-0.00429098,0.0189576,-7.92535,-9.64198,0.0316178,0.0890557,-2.45113,0.144233,0.0142221,-0.0100709,-0.00356761,8.37022,-11.9544,0.00479637,0.317726,-2.06028,0.138048,0.0100002,-0.00551058,0.0141463,8.24989,-14.3231,0.00599957,0.371766,-2.05234,0.102173,0.0128915,-0.00628038,0.0111839
117,8.82742,11.8817,0.0217092,0.00151179,-2.03494,0.412524,-0.0172533,0.00858021,0.0181384,8.68338,9.08698,0.0227588,0.0693108,-2.06969,0.397298,-0.0132999,0.00582196,0.021726,8.44136,5.77875,0.0285807,0.124688,-2.09873,0.371162,-0.00849585,0.00231652,0.0241007,8.55732,2.61212,0.0370806,0.155268,-2.09883,0.338077,-0.00453377,-0.000273259,0.0243571,8.52108,-1.00875,0.0424745,0.185556,-2.09284,0.292028,-0.000704474,-0.00215413,0.0232399,8.48665,-3.89256,0.0342588,0.21062,-2.08888,0.25467,0.00195077,-0.00303414,0.0217035,8.25678,-6.94157,0.0307816,0.242358,-2.089,0.210845,0.00489118,-0.00401901,0.0193302,-8.41866,-9.63775,0.0294374,0.0825893,-2.44649,0.145224,0.0141005,-0.00995741,-0.00429546,8.85735,-11.9588,0.00640511,0.322205,-2.03629,0.139977,0.00957383,-0.00526487,0.0144776,8.73789,-14.325,0.00393315,0.378072,-2.02834,0.106201,0.0123801,-0.00603989,0.0114934
118,9.31315,11.8749,0.0213059,-0.00808354,-2.00491,0.405861,-0.0171309,0.00859044,0.0177342,9.16879,9.08191,0.0216095,0.0610358,-2.03973,0.390949,-0.0133916,0.00601499,0.021423,8.92624,5.77615,0.029777,0.118542,-2.06965,0.367074,-0.00875744,0.00266486,0.0239744,9.04287,2.61167,0.0384041,0.152313,-2.07008,0.334513,-0.00486064,0.000122535,0.0244115,9.00391,-1.01153,0.0409037,0.184428,-2.06574,0.290589,-0.00103741,-0.00181225,0.0234601,8.97044,-3.89018,0.033264,0.210328,-2.06243,0.255204,0.00161141,-0.00274802,0.0220099,8.74108,-6.94361,0.0291708,0.243498,-2.0637,0.212519,0.00454422,-0.00376138,0.0196794,-8.91225,-9.63329,0.0272157,0.0763187,-2.44119,0.146357,0.0139519,-0.00982347,-0.00501792,9.34337,-11.9635,0.00481257,0.326232,-2.01145,0.142582,0.00914931,-0.00502931,0.0147961,9.2258,-14.3263,0.0027655,0.383606,-2.0037,0.109864,0.0118718,-0.00580502,0.0117983
