"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
101,1.02628,11.9684,0.0211981,0,0,0,-1.84931e-17,-1.64517e-17,2.51877e-18,0.883494,9.17676,0.0188749,0,0,0,-8.99851e-18,-7.9218e-18,2.71704e-18,0.66279,5.82942,0.0451035,0,0,0,-1.02312e-17,-6.68707e-18,2.60952e-18,0.768893,2.62904,0.0499243,0,0,0,-1.43936e-17,-1.19838e-17,2.10042e-18,0.763389,-0.969886,0.0476352,0,0,0,-1.32141e-17,-1.50154e-17,1.78278e-18,0.716355,-3.93129,0.040908,0,0,0,-1.31005e-17,-1.33753e-17,9.35102e-19,0.474192,-6.90353,0.0350346,0,0,0,-1.52022e-17,-1.14122e-17,-4.36737e-20,-0.562783,-9.70523,0.0206769,0,0,0,-1.31879e-17,-1.02893e-17,-4.62138e-19,1.04583,-11.887,0.00915051,0,0,0,-1.3321e-17,-1.21486e-17,8.74843e-20,0.902923,-14.2869,0.0260975,0,0,0,-1.02395e-17,-1.59192e-17,-8.35473e-19
102,1.51525,11.963,0.0203669,0,0,0,-1.80878e-17,-1.65545e-17,2.77838e-18,1.37232,9.17091,0.0181107,0,0,0,-9.50328e-18,-7.90061e-18,3.01874e-18,1.15044,5.82638,0.0440277,0,0,0,-1.10034e-17,-6.83761e-18,2.78625e-18,1.2573,2.62836,0.0492992,0,0,0,-1.47196e-17,-1.23838e-17,1.99274e-18,1.25019,-0.972529,0.0487087,0,0,0,-1.34372e-17,-1.50536e-17,1.46841e-18,1.20349,-3.92941,0.0400881,0,0,0,-1.37889e-17,-1.31605e-17,7.0911e-19,0.961717,-6.90592,0.0330724,0,0,0,-1.60897e-17,-1.13476e-17,-8.90215e-20,-1.05212,-9.70141,0.0216344,0,0,0,-1.28015e-17,-1.02226e-17,-3.75311e-19,1.53465,-11.892,0.00516236,0,0,0,-1.41932e-17,-1.29936e-17,7.23831e-20,1.3929,-14.2898,0.0195651,0,0,0,-1.08352e-17,-1.67219e-17,-7.68559e-19
103,2.00404,11.9581,0.0198494,0,0,0,-1.80971e-17,-1.6521e-17,2.94288e-18,1.8613,9.16484,0.0188177,0,0,0,-1.01493e-17,-8.04123e-18,3.30075e-18,1.63804,5.82326,0.0431021,0,0,0,-1.17536e-17,-7.08216e-18,2.96346e-18,1.74575,2.62787,0.0497527,0,0,0,-1.49449e-17,-1.28521e-17,2.00119e-18,1.73661,-0.975117,0.0493665,0,0,0,-1.34192e-17,-1.51005e-17,1.47491e-18,1.69052,-3.92751,0.0399081,0,0,0,-1.39747e-17,-1.3036e-17,8.10906e-19,1.44918,-6.9083,0.031425,0,0,0,-1.68289e-17,-1.13833e-17,-4.81048e-20,-1.54149,-9.69744,0.0230026,0,0,0,-1.25531e-17,-1.01003e-17,-1.54502e-19,2.0234,-11.8969,0.00129276,0,0,0,-1.52617e-17,-1.40194e-17,6.79661e-21,1.88255,-14.2929,0.0123777,0,0,0,-1.18095e-17,-1.81096e-17,-9.2578e-19
104,2.49276,11.9533,0.0194413,0,0,0,-1.82515e-17,-1.64396e-17,3.07397e-18,2.35039,9.1586,0.020666,0,0,0,-1.09049e-17,-8.30745e-18,3.56747e-18,2.12547,5.81993,0.0426715,0,0,0,-1.23924e-17,-7.61601e-18,3.14175e-18,2.23424,2.6275,0.0509869,0,0,0,-1.50971e-17,-1.33704e-17,2.09426e-18,2.22289,-0.977682,0.0498537,0,0,0,-1.33028e-17,-1.5151e-17,1.61241e-18,2.17751,-3.92563,0.0399681,0,0,0,-1.39831e-17,-1.29431e-17,1.02759e-18,1.93654,-6.91064,0.0303119,0,0,0,-1.73164e-17,-1.15895e-17,1.39278e-19,-2.03091,-9.69328,0.0250876,0,0,0,-1.25458e-17,-9.88015e-18,3.00994e-19,2.51206,-11.902,-0.00151011,0,0,0,-1.57655e-17,-1.42505e-17,7.72388e-20,2.37318,-14.2957,0.0102731,0,0,0,-1.28329e-17,-1.77096e-17,-8.46047e-19
105,2.98075,11.9478,0.0176456,0,0,0,-1.76403e-17,-1.58294e-17,3.37287e-18,2.83852,9.15344,0.0197814,0,0,0,-1.15401e-17,-8.43978e-18,3.87341e-18,2.61289,5.81666,0.0429252,0,0,0,-1.31317e-17,-8.14262e-18,3.27382e-18,2.72169,2.6265,0.0492735,0,0,0,-1.54276e-17,-1.4008e-17,1.99438e-18,2.70804,-0.979318,0.0471666,0,0,0,-1.30419e-17,-1.55231e-17,1.4972e-18,2.66337,-3.92298,0.0369042,0,0,0,-1.33034e-17,-1.307e-17,1.04261e-18,2.42401,-6.91271,0.0304864,0,0,0,-1.71225e-17,-1.18112e-17,2.77181e-19,-2.52054,-9.68928,0.0272037,0,0,0,-1.28298e-17,-9.95981e-18,6.66395e-19,3.00091,-11.9067,-0.00315769,0,0,0,-1.6427e-17,-1.44313e-17,2.6424e-19,2.86397,-14.2983,0.00925323,0,0,0,-1.38664e-17,-1.68618e-17,-6.77803e-19
106,3.46886,11.9423,0.0166294,0,0,0,-1.70854e-17,-1.52209e-17,3.66047e-18,3.32647,9.14849,0.0185549,0,0,0,-1.21464e-17,-8.52412e-18,4.17709e-18,3.1003,5.81351,0.0439265,0,0,0,-1.39818e-17,-8.66113e-18,3.355e-18,3.20891,2.62536,0.0470168,0,0,0,-1.58013e-17,-1.46602e-17,1.854e-18,3.19313,-0.981055,0.0445694,0,0,0,-1.2922e-17,-1.58843e-17,1.39329e-18,3.14936,-3.92033,0.0347223,0,0,0,-1.28891e-17,-1.3157e-17,1.1035e-18,2.91152,-6.91461,0.0314713,0,0,0,-1.65009e-17,-1.20427e-17,3.83966e-19,-3.01032,-9.68541,0.0293322,0,0,0,-1.32996e-17,-1.02315e-17,9.74072e-19,3.49031,-11.9105,-0.00154193,0,0,0,-1.75293e-17,-1.4473e-17,7.80425e-19,3.35422,-14.2999,0.00731114,0,0,0,-1.48803e-17,-1.54911e-17,-6.50823e-20
107,3.95729,11.937,0.0181277,0,0,0,-1.6735e-17,-1.46354e-17,3.90702e-18,3.81517,9.14298,0.0218035,0,0,0,-1.27351e-17,-8.34608e-18,4.30646e-18,3.58755,5.8106,0.0453478,0,0,0,-1.46728e-17,-8.9805e-18,3.31408e-18,3.69604,2.62419,0.0457882,0,0,0,-1.62301e-17,-1.51758e-17,1.71522e-18,3.67818,-0.983439,0.0431045,0,0,0,-1.34445e-17,-1.61237e-17,1.39708e-18,3.63588,-3.9178,0.0358596,0,0,0,-1.34403e-17,-1.30892e-17,1.33781e-18,3.3983,-6.91753,0.0308139,0,0,0,-1.70296e-17,-1.21094e-17,7.96506e-19,-3.50069,-9.68088,0.0303779,0,0,0,-1.35684e-17,-1.05666e-17,1.22328e-18,3.97961,-11.9141,0.00046103,0,0,0,-1.79664e-17,-1.46709e-17,1.10204e-18,3.84429,-14.3016,0.00509332,0,0,0,-1.51556e-17,-1.44529e-17,3.7621e-19
108,4.4456,11.9315,0.0198681,0,0,0,-1.62163e-17,-1.40797e-17,4.04601e-18,4.30364,9.13748,0.0246404,0,0,0,-1.33487e-17,-8.2124e-18,4.40816e-18,4.07474,5.80778,0.0469355,0,0,0,-1.53019e-17,-9.22228e-18,3.22578e-18,4.18318,2.623,0.045098,0,0,0,-1.66501e-17,-1.56178e-17,1.59273e-18,4.1633,-0.985483,0.0424781,0,0,0,-1.36826e-17,-1.6305e-17,1.41463e-18,4.12221,-3.91502,0.0369153,0,0,0,-1.35472e-17,-1.30807e-17,1.56727e-18,3.885,-6.92053,0.0301952,0,0,0,-1.76403e-17,-1.21708e-17,1.24916e-18,-3.99123,-9.67626,0.0311244,0,0,0,-1.37722e-17,-1.09248e-17,1.4613e-18,4.46881,-11.9177,0.00283113,0,0,0,-1.77691e-17,-1.50183e-17,1.23804e-18,4.33396,-14.3034,0.00233093,0,0,0,-1.3922e-17,-1.41008e-17,4.6626e-19
109,4.93377,11.9256,0.0218587,0,0,0,-1.55224e-17,-1.3555e-17,4.07287e-18,4.79163,9.13199,0.0265591,0,0,0,-1.40179e-17,-8.17738e-18,4.4483e-18,4.56104,5.80429,0.046422,0,0,0,-1.61662e-17,-9.54e-18,3.15433e-18,4.67036,2.6218,0.0455527,0,0,0,-1.7051e-17,-1.5902e-17,1.50484e-18,4.64848,-0.987073,0.0429781,0,0,0,-1.35393e-17,-1.64082e-17,1.45068e-18,4.60832,-3.91198,0.0378773,0,0,0,-1.31415e-17,-1.31399e-17,1.79152e-18,4.37204,-6.92263,0.0323318,0,0,0,-1.72924e-17,-1.24262e-17,1.60931e-18,-4.48235,-9.67197,0.0309296,0,0,0,-1.37077e-17,-1.13892e-17,1.68431e-18,4.95775,-11.9215,0.00532167,0,0,0,-1.73374e-17,-1.48653e-17,1.49976e-18,4.82379,-14.3058,0.00110369,0,0,0,-1.299e-17,-1.31987e-17,8.50969e-19
110,5.42148,11.9199,0.0230723,0,0,0,-1.56184e-17,-1.29906e-17,3.9228e-18,5.27929,9.12638,0.0279962,0,0,0,-1.46761e-17,-8.14333e-18,4.45292e-18,5.04698,5.80075,0.044749,0,0,0,-1.69683e-17,-9.86465e-18,3.1159e-18,5.15741,2.62055,0.0464131,0,0,0,-1.7491e-17,-1.61501e-17,1.52476e-18,5.1336,-0.989237,0.0442843,0,0,0,-1.34242e-17,-1.63459e-17,1.51541e-18,5.09404,-3.90963,0.0383439,0,0,0,-1.24173e-17,-1.29952e-17,1.89116e-18,4.85895,-6.92483,0.034451,0,0,0,-1.66225e-17,-1.25521e-17,1.87177e-18,-4.97352,-9.66765,0.0310674,0,0,0,-1.41387e-17,-1.19344e-17,1.91277e-18,5.44659,-11.9255,0.0077941,0,0,0,-1.68467e-17,-1.45529e-17,1.79855e-18,5.31371,-14.3086,0.000958291,0,0,0,-1.22728e-17,-1.19057e-17,1.44469e-18
111,5.90903,11.9142,0.0240122,0,0,0,-1.59924e-17,-1.24122e-17,3.7104e-18,5.76669,9.12068,0.0290532,0,0,0,-1.53255e-17,-8.1101e-18,4.42953e-18,5.53163,5.79707,0.0390003,0,0,0,-1.75019e-17,-1.02059e-17,3.19969e-18,5.64438,2.6193,0.0475766,0,0,0,-1.79612e-17,-1.63704e-17,1.62795e-18,5.61869,-0.991711,0.0459962,0,0,0,-1.33237e-17,-1.62005e-17,1.59458e-18,5.57958,-3.90758,0.0385923,0,0,0,-1.1562e-17,-1.27651e-17,1.93914e-18,5.34561,-6.92727,0.0365392,0,0,0,-1.53421e-17,-1.24322e-17,1.94914e-18,-5.46477,-9.66334,0.0318441,0,0,0,-1.5494e-17,-1.263e-17,2.15238e-18,5.9339,-11.9308,0.00551879,0,0,0,-1.72771e-17,-1.40586e-17,1.90874e-18,5.80387,-14.3108,0.00305758,0,0,0,-1.21529e-17,-1.05077e-17,1.7718e-18
112,6.39586,11.9093,0.0235077,0,0,0,-1.56647e-17,-1.22398e-17,3.49258e-18,6.25345,9.11487,0.0286938,0,0,0,-1.56567e-17,-8.52245e-18,4.29829e-18,6.01631,5.79348,0.0339821,0,0,0,-1.79446e-17,-1.0738e-17,3.2723e-18,6.13039,2.61794,0.0460038,0,0,0,-1.83351e-17,-1.69765e-17,1.74012e-18,6.10264,-0.994138,0.0443328,0,0,0,-1.32526e-17,-1.65545e-17,1.48088e-18,6.06444,-3.90522,0.0373821,0,0,0,-1.0865e-17,-1.28552e-17,1.74501e-18,5.83151,-6.92961,0.0364081,0,0,0,-1.43639e-17,-1.22663e-17,1.94784e-18,-5.9561,-9.65892,0.033142,0,0,0,-1.63779e-17,-1.31925e-17,2.26955e-18,6.42114,-11.9359,0.00339828,0,0,0,-1.77363e-17,-1.36617e-17,1.97811e-18,6.29399,-14.3129,0.00538512,0,0,0,-1.21386e-17,-9.09e-18,1.9849e-18
113,6.88254,11.9044,0.0227342,0,0,0,-1.54392e-17,-1.20777e-17,3.24964e-18,6.74003,9.10904,0.0279528,0,0,0,-1.59001e-17,-9.01738e-18,4.14371e-18,6.501,5.78997,0.0298367,0,0,0,-1.82776e-17,-1.15001e-17,3.33121e-18,6.61615,2.61656,0.0437753,0,0,0,-1.86557e-17,-1.76387e-17,1.86404e-18,6.58647,-0.996614,0.0425936,0,0,0,-1.31756e-17,-1.68924e-17,1.39215e-18,6.5492,-3.90282,0.0361486,0,0,0,-1.02374e-17,-1.29468e-17,1.58735e-18,6.31689,-6.93187,0.0347288,0,0,0,-1.35966e-17,-1.20684e-17,1.89173e-18,-6.4475,-9.65441,0.0347956,0,0,0,-1.69419e-17,-1.3664e-17,2.30373e-18,6.90822,-11.9407,0.00166815,0,0,0,-1.82743e-17,-1.35383e-17,1.93336e-18,6.78334,-14.3155,0.00596077,0,0,0,-1.20804e-17,-7.69325e-18,1.60135e-18
114,7.36875,11.8997,0.021151,0,0,0,-1.55644e-17,-1.1935e-17,2.92676e-18,7.22608,9.10348,0.0264627,0,0,0,-1.59433e-17,-9.12412e-18,4.02687e-18,6.986,5.78692,0.0279628,0,0,0,-1.82115e-17,-1.18794e-17,3.4432e-18,7.1015,2.61514,0.0412515,0,0,0,-1.84619e-17,-1.77429e-17,2.14088e-18,7.07039,-0.999415,0.0425043,0,0,0,-1.30444e-17,-1.68202e-17,1.57229e-18,7.03375,-3.90027,0.035262,0,0,0,-9.86386e-18,-1.29634e-17,1.64635e-18,6.80219,-6.93424,0.034024,0,0,0,-1.31808e-17,-1.21197e-17,1.97872e-18,-6.93972,-9.65023,0.034533,0,0,0,-1.73442e-17,-1.40184e-17,2.1417e-18,7.39551,-11.9453,0.00161869,0,0,0,-1.89645e-17,-1.32542e-17,2.08061e-18,7.27255,-14.3182,0.00652205,0,0,0,-1.24789e-17,-6.32319e-18,1.61953e-18
115,7.85506,11.8944,0.0208067,0,0,0,-1.57853e-17,-1.2067e-17,2.56492e-18,7.71204,9.0979,0.0250734,0,0,0,-1.60751e-17,-9.43573e-18,3.84784e-18,7.47112,5.78408,0.027067,0,0,0,-1.79733e-17,-1.20935e-17,3.57802e-18,7.58679,2.61384,0.0389513,0,0,0,-1.83092e-17,-1.79184e-17,2.34155e-18,7.55422,-1.00242,0.0426682,0,0,0,-1.2804e-17,-1.68062e-17,1.67636e-18,7.51824,-3.89768,0.0347883,0,0,0,-9.45822e-18,-1.30658e-17,1.67405e-18,7.28744,-6.93664,0.0334552,0,0,0,-1.28345e-17,-1.22308e-17,2.09095e-18,-7.43218,-9.64612,0.033771,0,0,0,-1.76993e-17,-1.43403e-17,1.97127e-18,7.88299,-11.9499,0.00314968,0,0,0,-1.97993e-17,-1.28192e-17,2.40979e-18,7.76151,-14.3209,0.00705688,0,0,0,-1.37123e-17,-5.00708e-18,2.36882e-18
116,8.34149,11.8883,0.0217583,0,0,0,-1.61062e-17,-1.24859e-17,2.16243e-18,8.19781,9.09229,0.023913,0,0,0,-1.6408e-17,-1.02123e-17,3.5276e-18,7.95626,5.7814,0.0277374,0,0,0,-1.81424e-17,-1.27889e-17,3.49046e-18,8.07195,2.61281,0.0371588,0,0,0,-1.82504e-17,-1.82577e-17,2.36788e-18,8.03791,-1.00576,0.043236,0,0,0,-1.23873e-17,-1.68861e-17,1.6576e-18,8.00266,-3.89504,0.0349017,0,0,0,-9.00888e-18,-1.32819e-17,1.65999e-18,7.77217,-6.93919,0.0321705,0,0,0,-1.24753e-17,-1.24588e-17,2.16082e-18,-7.92535,-9.64198,0.0316178,0,0,0,-1.78806e-17,-1.45542e-17,2.09143e-18,8.37022,-11.9544,0.00479637,0,0,0,-2.00493e-17,-1.20722e-17,2.42505e-18,8.24989,-14.3231,0.00599957,0,0,0,-1.41124e-17,-3.13107e-18,2.73986e-18
117,8.82742,11.8817,0.0217092,0,0,0,-1.58604e-17,-1.31427e-17,1.94687e-18,8.68338,9.08698,0.0227588,0,0,0,-1.62759e-17,-1.09117e-17,3.35351e-18,8.44136,5.77875,0.0285807,0,0,0,-1.82305e-17,-1.34294e-17,3.4292e-18,8.55732,2.61212,0.0370806,0,0,0,-1.81879e-17,-1.84419e-17,2.46261e-18,8.52108,-1.00875,0.0424745,0,0,0,-1.2238e-17,-1.70147e-17,1.59772e-18,8.48665,-3.89256,0.0342588,0,0,0,-8.67663e-18,-1.34701e-17,1.45805e-18,8.25678,-6.94157,0.0307816,0,0,0,-1.20786e-17,-1.2595e-17,2.10951e-18,-8.41866,-9.63775,0.0294374,0,0,0,-1.7854e-17,-1.48361e-17,2.18237e-18,8.85735,-11.9588,0.00640511,0,0,0,-2.01347e-17,-1.124e-17,2.33898e-18,8.73789,-14.325,0.00393315,0,0,0,-1.39818e-17,-8.96363e-19,2.87033e-18
118,9.31315,11.8749,0.0213059,0,0,0,-1.54142e-17,-1.38837e-17,1.79738e-18,9.16879,9.08191,0.0216095,0,0,0,-1.57707e-17,-1.15492e-17,3.29668e-18,8.92624,5.77615,0.029777,0,0,0,-1.78615e-17,-1.37065e-17,3.54e-18,9.04287,2.61167,0.0384041,0,0,0,-1.81217e-17,-1.84992e-17,2.6133e-18,9.00391,-1.01153,0.0409037,0,0,0,-1.22516e-17,-1.7173e-17,1.51289e-18,8.97044,-3.89018,0.033264,0,0,0,-8.40343e-18,-1.36449e-17,1.16434e-18,8.74108,-6.94361,0.0291708,0,0,0,-1.16018e-17,-1.25362e-17,1.80085e-18,-8.91225,-9.63329,0.0272157,0,0,0,-1.74122e-17,-1.52526e-17,2.21586e-18,9.34337,-11.9635,0.00481257,0,0,0,-2.10136e-17,-1.11078e-17,1.91717e-18,9.2258,-14.3263,0.0027655,0,0,0,-1.4896e-17,-3.61285e-19,2.84895e-18
119,9.79844,11.869,0.0205272,0,0,0,-1.59477e-17,-1.49123e-17,1.50897e-18,9.65409,9.07692,0.0212516,0,0,0,-1.56223e-17,-1.25171e-17,3.14724e-18,9.4107,5.7733,0.0298749,0,0,0,-1.77004e-17,-1.40802e-17,3.644e-18,9.52809,2.61141,0.039667,0,0,0,-1.84254e-17,-1.85182e-17,2.82388e-18,9.48582,-1.0139,0.0366896,0,0,0,-1.22783e-17,-1.71248e-17,1.59186e-18,9.45395,-3.88776,0.0324855,0,0,0,-7.94922e-18,-1.36041e-17,1.08064e-18,9.22507,-6.94553,0.0270848,0,0,0,-1.11334e-17,-1.24283e-17,1.52483e-18,-9.40568,-9.6289,0.026362,0,0,0,-1.74317e-17,-1.54617e-17,2.23404e-18,9.82925,-11.9682,0.00307465,0,0,0,-2.18761e-17,-1.09752e-17,1.63929e-18,9.71366,-14.3276,0.00177732,0,0,0,-1.59818e-17,-5.83223e-20,2.79853e-18
120,10.2836,11.8634,0.0193542,0,0,0,-1.64527e-17,-1.60591e-17,1.19346e-18,10.1393,9.07194,0.021059,0,0,0,-1.55531e-17,-1.35814e-17,2.97821e-18,9.89461,5.77017,0.0285338,0,0,0,-1.7812e-17,-1.45807e-17,3.73901e-18,10.0132,2.61118,0.0408442,0,0,0,-1.87974e-17,-1.85319e-17,3.04512e-18,9.96761,-1.0162,0.0322935,0,0,0,-1.22992e-17,-1.70829e-17,1.65953e-18,9.93738,-3.8854,0.0317273,0,0,0,-7.54176e-18,-1.36178e-17,9.6212e-19,9.70883,-6.94737,0.0246305,0,0,0,-1.06714e-17,-1.22824e-17,1.27398e-18,-9.89902,-9.62457,0.0264992,0,0,0,-1.77839e-17,-1.5521e-17,2.24074e-18,10.3148,-11.9729,0.000944667,0,0,0,-2.26899e-17,-1.08419e-17,1.75414e-18,10.2013,-14.3292,0.00109326,0,0,0,-1.71606e-17,4.32273e-19,2.69829e-18
121,10.7681,11.8588,0.0169292,0,0,0,-1.68294e-17,-1.75734e-17,7.9652e-19,10.6241,9.06662,0.020352,0,0,0,-1.53447e-17,-1.49309e-17,2.86302e-18,10.3783,5.76662,0.027484,0,0,0,-1.76185e-17,-1.51257e-17,3.88469e-18,10.4976,2.61085,0.0404255,0,0,0,-1.86005e-17,-1.86307e-17,3.16803e-18,10.4496,-1.0183,0.0301352,0,0,0,-1.22456e-17,-1.74001e-17,1.38552e-18,10.4205,-3.88334,0.0308902,0,0,0,-7.48188e-18,-1.40471e-17,5.35658e-19,10.1925,-6.95002,0.0230166,0,0,0,-1.05179e-17,-1.24444e-17,1.08108e-18,-10.3927,-9.62079,0.0266254,0,0,0,-1.7692e-17,-1.58095e-17,2.01438e-18,10.8004,-11.9775,0.000224999,0,0,0,-2.30213e-17,-1.05191e-17,1.72048e-18,10.6888,-14.3313,0.000594773,0,0,0,-1.78525e-17,1.18134e-18,2.59708e-18
122,11.2527,11.8539,0.0152105,0,0,0,-1.71156e-17,-1.85598e-17,4.13464e-19,11.1088,9.0613,0.0196043,0,0,0,-1.51006e-17,-1.59919e-17,2.72399e-18,10.862,5.7629,0.026574,0,0,0,-1.72793e-17,-1.56923e-17,4.0545e-18,10.9818,2.61041,0.0394682,0,0,0,-1.84743e-17,-1.86483e-17,3.24014e-18,10.9319,-1.02048,0.0296686,0,0,0,-1.23498e-17,-1.75376e-17,1.10617e-18,10.9035,-3.88135,0.030299,0,0,0,-7.59082e-18,-1.42348e-17,1.53302e-19,10.6761,-6.95291,0.021617,0,0,0,-1.04483e-17,-1.26627e-17,9.0114e-19,-10.8864,-9.61716,0.0268084,0,0,0,-1.75049e-17,-1.61403e-17,1.74542e-18,11.2862,-11.9821,0.000800894,0,0,0,-2.29031e-17,-1.00197e-17,1.54893e-18,11.1761,-14.3342,0.000405344,0,0,0,-1.77538e-17,2.34982e-18,2.49547e-18
123,11.7372,11.8487,0.0142312,0,0,0,-1.7307e-17,-1.89929e-17,4.49747e-20,11.5932,9.05597,0.0187619,0,0,0,-1.47742e-17,-1.63854e-17,2.52971e-18,11.3459,5.75949,0.0282926,0,0,0,-1.69571e-17,-1.58386e-17,4.07721e-18,11.4654,2.60965,0.0371907,0,0,0,-1.85214e-17,-1.84657e-17,3.18682e-18,11.4146,-1.02278,0.032509,0,0,0,-1.27621e-17,-1.73239e-17,8.16197e-19,11.3864,-3.87942,0.0300866,0,0,0,-7.95818e-18,-1.40517e-17,-1.61175e-19,11.1594,-6.95635,0.0204898,0,0,0,-1.05695e-17,-1.25664e-17,7.03144e-19,-11.3804,-9.61381,0.0276268,0,0,0,-1.72778e-17,-1.64027e-17,1.54575e-18,11.7719,-11.9869,0.00200247,0,0,0,-2.31569e-17,-9.96793e-18,1.1843e-18,11.663,-14.3372,-0.000272148,0,0,0,-1.83367e-17,2.92131e-18,2.30284e-18
124,12.2216,11.8435,0.0137534,0,0,0,-1.69515e-17,-1.93787e-17,-1.33321e-19,12.0775,9.05062,0.0183412,0,0,0,-1.43821e-17,-1.68486e-17,2.40853e-18,11.8298,5.75621,0.0305201,0,0,0,-1.66374e-17,-1.591e-17,4.08959e-18,11.949,2.60863,0.036045,0,0,0,-1.8551e-17,-1.80837e-17,3.14353e-18,11.8971,-1.02498,0.0349217,0,0,0,-1.33431e-17,-1.71201e-17,5.77936e-19,11.8689,-3.87757,0.0294764,0,0,0,-8.6072e-18,-1.40512e-17,-4.83675e-19,11.6427,-6.95953,0.0198266,0,0,0,-1.07857e-17,-1.25856e-17,4.49931e-19,-11.8745,-9.61028,0.0281261,0,0,0,-1.70186e-17,-1.64367e-17,1.40682e-18,12.2574,-11.9918,0.00335407,0,0,0,-2.3524e-17,-1.00477e-17,7.69763e-19,12.1498,-14.3402,-0.00122255,0,0,0,-1.93087e-17,3.15304e-18,2.0584e-18
125,12.7059,11.8382,0.0134526,0,0,0,-1.64017e-17,-1.97474e-17,-2.44086e-19,12.5616,9.04526,0.0182648,0,0,0,-1.39366e-17,-1.73686e-17,2.347e-18,12.3138,5.75354,0.0341739,0,0,0,-1.63244e-17,-1.57842e-17,4.11347e-18,12.4328,2.60738,0.0358781,0,0,0,-1.85652e-17,-1.75291e-17,3.10896e-18,12.3793,-1.02709,0.0370213,0,0,0,-1.40473e-17,-1.69233e-17,3.77478e-19,12.3513,-3.87576,0.0286396,0,0,0,-9.41789e-18,-1.4155e-17,-8.10112e-19,12.126,-6.96207,0.0202743,0,0,0,-1.12291e-17,-1.28811e-17,6.44315e-20,-12.3691,-9.60632,0.0279349,0,0,0,-1.66891e-17,-1.59877e-17,1.3962e-18,12.7423,-11.9964,0.00325586,0,0,0,-2.39074e-17,-1.00031e-17,7.37556e-19,12.6366,-14.3429,-0.000946722,0,0,0,-1.98419e-17,3.57507e-18,2.06626e-18
126,13.1896,11.833,0.0119808,0,0,0,-1.61942e-17,-2.00137e-17,-2.15208e-19,13.0459,9.03955,0.0196754,0,0,0,-1.40904e-17,-1.78215e-17,2.11419e-18,12.7975,5.7509,0.0372067,0,0,0,-1.62895e-17,-1.57805e-17,3.91158e-18,12.916,2.60593,0.0348702,0,0,0,-1.8676e-17,-1.72424e-17,2.66616e-18,12.861,-1.02904,0.0380137,0,0,0,-1.44149e-17,-1.67786e-17,-2.95327e-20,12.8329,-3.8739,0.0261384,0,0,0,-9.90871e-18,-1.42237e-17,-1.18789e-18,12.6092,-6.96457,0.0209105,0,0,0,-1.1671e-17,-1.3214e-17,-2.62852e-19,-12.8637,-9.602,0.0283937,0,0,0,-1.62041e-17,-1.54823e-17,1.34391e-18,13.227,-12.0009,0.00250672,0,0,0,-2.42709e-17,-9.93018e-18,7.23843e-19,13.1232,-14.3454,-0.000571957,0,0,0,-2.02364e-17,4.07582e-18,2.06941e-18
