"L0",,,,,,,,,,"L1",,,,,,,,,"L2",,,,,,,,,"L3",,,,,,,,,"L4",,,,,,,,,"L5",,,,,,,,,"L6",,,,,,,,,"L7",,,,,,,,,"L8",,,,,,,,,"L9",,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","exx [1] - Lagrange","eyy [1] - Lagrange","exy [1] - Lagrange"
20,-39.3572,12.4135,-0.0557287,0.212659,-0.244268,0.198623,-0.00128809,0.000119718,-0.00194651,-39.4863,9.63034,-0.048985,0.1868,-0.241815,0.200812,-0.00103831,-7.52818e-05,-0.00248325,-39.6185,6.0839,-0.0174635,0.157542,-0.239653,0.202891,-0.000579071,-0.000526584,-0.00308862,-39.5599,2.69147,-0.0119863,0.132682,-0.238304,0.205787,-1.38023e-05,-0.00112782,-0.00364652,-39.3897,-0.779505,-0.0055765,0.110279,-0.234912,0.208511,0.000683277,-0.00182134,-0.00422307,-39.5072,-4.14091,-0.0159701,0.0897527,-0.225387,0.213431,0.00146718,-0.00261769,-0.0047057,-39.8081,-6.71558,-0.0145734,0.0755068,-0.212201,0.217674,0.00206858,-0.00326101,-0.00496987,38.387,-10.0492,-0.0445468,0.183172,-0.0936783,0.216131,0.00152867,-0.00278561,-0.000635387,-39.3813,-11.528,-0.0253782,0.0501567,-0.199797,0.226365,0.00220938,-0.00338679,-0.00583064,-39.6844,-14.1165,-0.0435472,0.0357628,-0.186371,0.232144,0.00197125,-0.00314665,-0.00606716
21,-38.8493,12.4081,-0.0542439,0.212225,-0.251021,0.199698,-0.00137981,0.000169497,-0.00203265,-38.9782,9.62443,-0.0465918,0.186142,-0.249278,0.201195,-0.0011197,-2.7776e-05,-0.00258982,-39.1116,6.08094,-0.0154759,0.15713,-0.247021,0.203468,-0.000648561,-0.000480383,-0.00321722,-39.054,2.69059,-0.0144622,0.132805,-0.245302,0.206854,-7.9793e-05,-0.00107148,-0.00379627,-38.8843,-0.781584,-0.00313888,0.110556,-0.242412,0.208622,0.000613132,-0.00174858,-0.00439892,-39.0013,-4.13647,-0.0148121,0.0906169,-0.23314,0.212835,0.00137003,-0.00250956,-0.0049059,-39.3021,-6.71862,-0.0150915,0.0767011,-0.22036,0.217032,0.00193182,-0.0031118,-0.00518319,37.9146,-10.0449,-0.040593,0.182597,-0.095907,0.217257,0.0018138,-0.00309599,-0.000486773,-38.8713,-11.5328,-0.020031,0.0505223,-0.210053,0.224368,0.00195065,-0.00311603,-0.00600557,-39.1727,-14.1182,-0.0388489,0.0360185,-0.197249,0.23026,0.00164803,-0.00281438,-0.00621699
22,-38.3415,12.4027,-0.0525425,0.211703,-0.257866,0.200604,-0.00147247,0.000219968,-0.00211769,-38.4702,9.61853,-0.0438752,0.185488,-0.256839,0.201559,-0.00120301,2.06266e-05,-0.002696,-38.605,6.07783,-0.0136803,0.156725,-0.254464,0.203999,-0.000720426,-0.000432754,-0.00334564,-38.548,2.68956,-0.0165963,0.13292,-0.252344,0.207858,-0.000148477,-0.00101345,-0.00394467,-38.3792,-0.783992,-0.00089258,0.110595,-0.250134,0.208214,0.000534456,-0.00166849,-0.00456686,-38.4958,-4.13284,-0.0140871,0.0914001,-0.241166,0.212456,0.00126364,-0.0023935,-0.00509211,-38.7961,-6.72151,-0.0154195,0.0777764,-0.228602,0.216355,0.00179066,-0.00295856,-0.00538864,37.4423,-10.0404,-0.035754,0.181921,-0.0981886,0.218271,0.00210001,-0.00340611,-0.000321964,-38.3626,-11.5378,-0.0174296,0.0511375,-0.220631,0.222938,0.00169152,-0.00284279,-0.00612822,-38.662,-14.1204,-0.0360913,0.035959,-0.208489,0.228728,0.0013427,-0.00249288,-0.00629725
23,-37.8337,12.3973,-0.0501839,0.210913,-0.264985,0.201006,-0.00156794,0.000272511,-0.00219945,-37.9622,9.61305,-0.0402965,0.18471,-0.26418,0.201633,-0.00129319,7.23423e-05,-0.00279878,-38.0993,6.07432,-0.0138106,0.156369,-0.261875,0.204174,-0.000802696,-0.000380059,-0.00347045,-38.042,2.68806,-0.0175675,0.133009,-0.259522,0.20864,-0.000225564,-0.00095016,-0.00408893,-37.8743,-0.78653,0.00127705,0.110541,-0.257944,0.207602,0.00045243,-0.00158552,-0.00473167,-37.9905,-4.12967,-0.0136077,0.0921375,-0.249344,0.212194,0.00115216,-0.00227305,-0.00527049,-38.2899,-6.72342,-0.0140677,0.0783664,-0.237185,0.215953,0.00163615,-0.00279402,-0.00556542,36.97,-10.0358,-0.0292474,0.180662,-0.100692,0.219011,0.00237942,-0.00370133,-8.86929e-05,-37.8546,-11.5428,-0.0163888,0.0517052,-0.231148,0.221637,0.00144447,-0.00257582,-0.00622148,-38.1516,-14.1228,-0.0339573,0.0357966,-0.219845,0.227302,0.00104376,-0.00217536,-0.00635412
24,-37.326,12.3919,-0.047315,0.20994,-0.272247,0.201284,-0.00166563,0.000327411,-0.00227812,-37.4544,9.60763,-0.0368085,0.183887,-0.271488,0.201714,-0.00138512,0.000125328,-0.00289946,-37.5939,6.07082,-0.0140838,0.156017,-0.269292,0.204403,-0.000886941,-0.00032613,-0.00359393,-37.5354,2.68682,-0.0162316,0.133001,-0.266954,0.209164,-0.000308939,-0.000884,-0.00422983,-37.3704,-0.789542,0.00153668,0.110407,-0.265935,0.207481,0.000355082,-0.00149599,-0.004884,-37.4853,-4.12753,-0.0121739,0.0925876,-0.257858,0.211969,0.00102926,-0.00214636,-0.00542653,-37.7838,-6.72518,-0.0125498,0.0788384,-0.245823,0.215565,0.00147986,-0.00262702,-0.00572731,36.4974,-10.0315,-0.0239039,0.179288,-0.103303,0.219742,0.00265043,-0.00398746,0.000162491,-37.3474,-11.548,-0.0170707,0.0522212,-0.241599,0.220476,0.00121076,-0.00231578,-0.00628241,-37.6417,-14.1258,-0.032119,0.0353892,-0.231139,0.225572,0.000791558,-0.00189482,-0.00633573
25,-36.8183,12.3867,-0.0439337,0.208783,-0.279652,0.201436,-0.00176554,0.000384676,-0.00235368,-36.9469,9.60231,-0.0334829,0.182984,-0.278737,0.20181,-0.00148017,0.00018058,-0.00299637,-37.0888,6.06734,-0.0146938,0.155681,-0.276728,0.204853,-0.000977231,-0.000268286,-0.00371306,-37.0283,2.68587,-0.0124689,0.13289,-0.274654,0.209414,-0.000398952,-0.000814803,-0.00436717,-36.8667,-0.792557,0.00129512,0.110264,-0.273979,0.20749,0.000255333,-0.00140554,-0.00503314,-36.9802,-4.12554,-0.010548,0.0930011,-0.266429,0.211748,0.000904365,-0.00201877,-0.0055769,-37.2779,-6.72673,-0.0107856,0.0791367,-0.254539,0.215202,0.00132096,-0.00245641,-0.00586726,36.024,-10.0282,-0.0216005,0.177613,-0.106194,0.22045,0.00289963,-0.00425001,0.000460919,-36.8403,-11.5525,-0.0174838,0.0525822,-0.251926,0.219047,0.00100398,-0.00207636,-0.00630166,-37.1318,-14.1287,-0.0298739,0.0349744,-0.24235,0.223764,0.000554193,-0.00162953,-0.0062989
26,-36.3109,12.3812,-0.0403972,0.207512,-0.287115,0.20175,-0.00186794,0.000443822,-0.00242776,-36.4396,9.59676,-0.0297139,0.182058,-0.28609,0.202452,-0.00157712,0.000237664,-0.00309116,-36.5836,6.06378,-0.0142594,0.155262,-0.28437,0.205249,-0.00106957,-0.000207904,-0.00382969,-36.5213,2.68492,-0.00832066,0.132562,-0.282577,0.209322,-0.000494136,-0.000741788,-0.00449836,-36.364,-0.795485,-0.000648066,0.110104,-0.282208,0.207942,0.000148551,-0.00131245,-0.00517149,-36.4752,-4.12351,-0.00851265,0.0934293,-0.275093,0.211537,0.000775416,-0.00188991,-0.00570794,-36.7723,-6.7286,-0.00909247,0.0794116,-0.263604,0.214908,0.0011658,-0.00228655,-0.0059862,35.5501,-10.025,-0.0208649,0.175762,-0.109271,0.221072,0.00312371,-0.00448741,0.000786594,-36.3333,-11.5567,-0.0178003,0.0528845,-0.262207,0.217515,0.000807303,-0.00184468,-0.0063051,-36.6218,-14.1312,-0.0265248,0.0345395,-0.253341,0.221741,0.000356565,-0.00140515,-0.00621296
27,-35.8036,12.3756,-0.0368103,0.206203,-0.294597,0.202118,-0.00197117,0.000503599,-0.00250135,-35.9323,9.59109,-0.0256606,0.181115,-0.29351,0.203446,-0.00167528,0.000295931,-0.00318458,-36.0783,6.06016,-0.0126325,0.154749,-0.292247,0.205585,-0.00116426,-0.000144626,-0.00394348,-36.0144,2.68399,-0.00404474,0.132153,-0.290581,0.209103,-0.000591199,-0.000667392,-0.00462728,-35.861,-0.797985,-0.00156979,0.109927,-0.29062,0.208246,4.35146e-05,-0.00121872,-0.00530347,-35.9707,-4.12111,-0.00716963,0.0938727,-0.283775,0.211205,0.000648113,-0.00176199,-0.00583157,-36.2668,-6.73064,-0.00743829,0.0796738,-0.272858,0.21465,0.00101268,-0.00211709,-0.0060937,35.0758,-10.0219,-0.0215658,0.17375,-0.112518,0.221616,0.00332475,-0.00470174,0.00113722,-35.826,-11.5608,-0.0155827,0.0531742,-0.272376,0.215723,0.000648044,-0.00164938,-0.00626681,-36.1123,-14.1333,-0.023638,0.0340536,-0.264199,0.219558,0.000192107,-0.00120834,-0.00610471
28,-35.2979,12.3697,-0.0369033,0.204983,-0.302222,0.20283,-0.00207543,0.000563619,-0.00257515,-35.4263,9.58554,-0.0242324,0.180362,-0.301053,0.204953,-0.00177552,0.000355847,-0.00327678,-35.573,6.05632,-0.0104706,0.154015,-0.300247,0.205841,-0.00125989,-7.89004e-05,-0.00405371,-35.5081,2.6835,-0.000317935,0.131638,-0.298622,0.2094,-0.000685658,-0.000590018,-0.0047463,-35.3579,-0.799961,-0.00116372,0.109731,-0.299269,0.208359,-5.92434e-05,-0.00112414,-0.00542716,-35.4668,-4.11807,-0.00703719,0.0943416,-0.292493,0.210664,0.0005236,-0.00163556,-0.00594225,-35.7617,-6.73331,-0.0056291,0.080021,-0.282459,0.213509,0.000867562,-0.00195621,-0.00617624,34.6012,-10.0181,-0.0228791,0.171215,-0.116394,0.222516,0.00348122,-0.00486898,0.00151859,-35.3186,-11.5649,-0.0129981,0.0534346,-0.282538,0.213889,0.000498092,-0.0014622,-0.00622221,-35.603,-14.1351,-0.0211675,0.0335221,-0.274939,0.217229,5.72651e-05,-0.00103615,-0.00597656
29,-34.792,12.3638,-0.0361414,0.203678,-0.309835,0.203201,-0.00218001,0.000623514,-0.00264854,-34.9204,9.58002,-0.0232383,0.179612,-0.308637,0.206449,-0.00187625,0.00041609,-0.00336848,-35.0678,6.05241,-0.00809184,0.153192,-0.308296,0.206065,-0.00135592,-1.21872e-05,-0.00416248,-35.0019,2.6831,0.00336134,0.131091,-0.30675,0.2097,-0.00077851,-0.000512295,-0.00486291,-34.8548,-0.801729,1.22559e-06,0.10968,-0.307846,0.208416,-0.000155251,-0.00103,-0.00554017,-34.9635,-4.11544,-0.00816654,0.0945528,-0.301103,0.210256,0.000404992,-0.00151249,-0.00603896,-35.2566,-6.73601,-0.00381797,0.0804026,-0.292024,0.212275,0.00072503,-0.0017982,-0.00625208,34.1264,-10.0141,-0.0243829,0.168534,-0.120468,0.223519,0.00362325,-0.00502093,0.00190949,-34.8112,-11.569,-0.00941507,0.0535975,-0.292686,0.211934,0.000376685,-0.00129964,-0.00616008,-35.0943,-14.137,-0.019471,0.0330056,-0.285532,0.214984,-3.19983e-05,-0.000888561,-0.00583784
30,-34.2857,12.3579,-0.0327838,0.202116,-0.317411,0.20254,-0.00228557,0.000683025,-0.00272069,-34.415,9.57451,-0.022221,0.178624,-0.316402,0.207137,-0.00197823,0.000476759,-0.00345772,-34.5625,6.04908,-0.0039599,0.152213,-0.316261,0.205882,-0.00145065,5.60488e-05,-0.00426616,-34.4961,2.68288,0.00691549,0.130443,-0.315179,0.209972,-0.000866056,-0.000433542,-0.0049721,-34.3517,-0.803397,0.00153181,0.109699,-0.316387,0.208446,-0.000247984,-0.000936086,-0.00564802,-34.4607,-4.11309,-0.0101313,0.0945945,-0.309644,0.209936,0.000290241,-0.00139162,-0.00612662,-34.752,-6.73839,-0.00212198,0.0809379,-0.301095,0.211123,0.000592817,-0.00165192,-0.00630454,33.6512,-10.0096,-0.0259516,0.166398,-0.125078,0.224317,0.00369945,-0.00510288,0.0023259,-34.3041,-11.5732,-0.00624763,0.0536189,-0.302723,0.209836,0.000274054,-0.00115438,-0.00609294,-34.5858,-14.1389,-0.0180295,0.0325031,-0.296065,0.212781,-0.000106686,-0.000749913,-0.00569649
31,-33.7793,12.3521,-0.0288641,0.200496,-0.324964,0.202136,-0.00239316,0.000743211,-0.00279022,-33.9096,9.56887,-0.0210628,0.177555,-0.324156,0.207763,-0.00208149,0.000537482,-0.00354523,-34.0574,6.04583,-0.000401132,0.151232,-0.32414,0.205725,-0.00154564,0.000124414,-0.00436871,-33.9909,2.68252,0.00925123,0.129849,-0.323653,0.210281,-0.000952815,-0.000355054,-0.00507771,-33.8488,-0.805192,0.00370062,0.109885,-0.324658,0.208744,-0.000334427,-0.000845931,-0.00574148,-33.9576,-4.11074,-0.0100317,0.0944311,-0.318398,0.209527,0.000185508,-0.00127825,-0.00619442,-34.2473,-6.74065,-4.83129e-06,0.0814844,-0.310143,0.210076,0.000467662,-0.00151123,-0.00634747,33.176,-10.0053,-0.0276081,0.164334,-0.129926,0.225086,0.00375722,-0.00516555,0.00274415,-33.7974,-11.5774,-0.00351504,0.0534858,-0.31264,0.207579,0.000191845,-0.00102796,-0.00602042,-34.078,-14.1411,-0.0175825,0.0322518,-0.306153,0.21106,-0.000134727,-0.000661357,-0.00556358
32,-33.273,12.3463,-0.0243813,0.198819,-0.332494,0.201991,-0.0025028,0.000804074,-0.00285712,-33.4044,9.56295,-0.0196486,0.176341,-0.331891,0.208279,-0.00218711,0.000598299,-0.00362962,-33.5535,6.04286,0.000558829,0.150274,-0.331695,0.205748,-0.0016419,0.00019305,-0.00446766,-33.4863,2.68198,0.0102361,0.129314,-0.332176,0.210632,-0.0010387,-0.000276874,-0.00517935,-33.346,-0.807019,0.00580665,0.110085,-0.332939,0.209101,-0.000420411,-0.00075729,-0.00583138,-33.4542,-4.10829,-0.00901876,0.0942039,-0.32724,0.20906,8.31975e-05,-0.00116729,-0.00625714,-33.7428,-6.74271,0.00280323,0.0820493,-0.319153,0.209201,0.000354073,-0.00137974,-0.00637483,32.7005,-10.001,-0.0295095,0.162464,-0.13545,0.225784,0.00376281,-0.00517365,0.003168,-33.2914,-11.5813,-0.00203993,0.0530213,-0.322476,0.205414,0.000138675,-0.000922846,-0.00594216,-33.5705,-14.1432,-0.017534,0.0320867,-0.316161,0.209131,-0.000149726,-0.000583006,-0.00543168
33,-32.7672,12.3407,-0.020749,0.197343,-0.340128,0.203225,-0.00261588,0.000865812,-0.00291949,-32.8985,9.55706,-0.0151729,0.175147,-0.339719,0.208793,-0.00229525,0.000659416,-0.00371021,-33.0495,6.04021,0.00248154,0.149293,-0.339472,0.205966,-0.00173999,0.000261793,-0.00456396,-32.9827,2.68141,0.00901618,0.128839,-0.340778,0.211093,-0.00112758,-0.000200611,-0.00527498,-32.8438,-0.808962,0.0072269,0.110273,-0.341413,0.209651,-0.000507226,-0.00067508,-0.00590903,-32.9494,-4.10475,-0.0022491,0.0937186,-0.336623,0.208133,-1.3137e-05,-0.00106662,-0.0063034,-33.2386,-6.74492,0.0049784,0.0824213,-0.328355,0.208319,0.000251546,-0.00125772,-0.00639111,32.2248,-9.99687,-0.0310603,0.160602,-0.141561,0.226279,0.00373221,-0.00514546,0.00358502,-32.7857,-11.5851,-0.0010228,0.0524344,-0.332281,0.203278,9.63412e-05,-0.000825666,-0.00586169,-33.0636,-14.1452,-0.0184213,0.0321261,-0.325981,0.206708,-0.000134163,-0.00052858,-0.00530235
34,-32.2617,12.3352,-0.0174033,0.195935,-0.347798,0.204923,-0.00273013,0.000927846,-0.00298033,-32.3922,9.55117,-0.00869164,0.173967,-0.347607,0.209307,-0.00240505,0.00072073,-0.0037883,-32.5453,6.03797,0.00560332,0.148285,-0.347528,0.206425,-0.00184034,0.00033067,-0.00465698,-32.4795,2.6808,0.006947,0.128386,-0.349411,0.211599,-0.00121763,-0.000125107,-0.00536827,-32.3419,-0.811214,0.0083212,0.110301,-0.349947,0.21011,-0.000593307,-0.00059611,-0.00598056,-32.4449,-4.10131,0.00427329,0.093358,-0.346023,0.207283,-0.000106882,-0.000969635,-0.00634476,-32.7348,-6.74723,0.00676966,0.0826762,-0.337672,0.207434,0.000155723,-0.00114144,-0.00640068,31.749,-9.99295,-0.0322712,0.158743,-0.148243,0.226578,0.00366653,-0.00508206,0.00399544,-32.2803,-11.5886,0.000104798,0.0518786,-0.342046,0.201854,8.37782e-05,-0.000752864,-0.00577727,-32.5568,-14.147,-0.0193378,0.0321652,-0.335607,0.204234,-0.000101301,-0.000483841,-0.00517348
35,-31.758,12.3298,-0.0187913,0.194584,-0.355634,0.207124,-0.00284394,0.000989402,-0.00303837,-31.8871,9.54521,-0.00502571,0.172628,-0.355438,0.210082,-0.00251452,0.000781792,-0.00386345,-32.0424,6.03582,0.00548935,0.147096,-0.355711,0.207687,-0.0019405,0.000398857,-0.00474553,-31.976,2.6802,0.00695056,0.127605,-0.35784,0.211841,-0.00130714,-5.35191e-05,-0.0054503,-31.8403,-0.813949,0.0089071,0.110076,-0.358574,0.210426,-0.000678245,-0.000522195,-0.00604253,-31.9407,-4.09806,0.0103072,0.0932562,-0.355462,0.206585,-0.000195405,-0.000880072,-0.00637601,-32.231,-6.74972,0.00955977,0.0826251,-0.34703,0.206851,7.38457e-05,-0.00103922,-0.00639969,31.2729,-9.98945,-0.033695,0.156779,-0.155423,0.226688,0.00355414,-0.00496929,0.0043808,-31.7751,-11.5922,0.00113984,0.0514136,-0.35176,0.200404,7.76053e-05,-0.000685625,-0.00569274,-32.0503,-14.1487,-0.0202779,0.0322048,-0.345076,0.201718,-5.45287e-05,-0.00044688,-0.00504499
36,-31.2544,12.3245,-0.0199194,0.193189,-0.363479,0.209132,-0.00295684,0.00105048,-0.00309612,-31.3823,9.53931,-0.0022254,0.171212,-0.363266,0.210918,-0.00262353,0.000842669,-0.00393797,-31.5401,6.03368,0.00392181,0.145825,-0.363952,0.209312,-0.00204057,0.000466732,-0.00483209,-31.4725,2.67956,0.00738486,0.126765,-0.366278,0.21201,-0.00139496,1.64386e-05,-0.00552989,-31.3388,-0.816639,0.0103441,0.109479,-0.367285,0.210195,-0.000756249,-0.000453738,-0.00609595,-31.4376,-4.09493,0.0140888,0.0931584,-0.364502,0.206204,-0.000274807,-0.000796301,-0.00639956,-31.7273,-6.75219,0.0123121,0.0825313,-0.35636,0.206368,-3.68531e-06,-0.000940841,-0.00639594,30.7967,-9.9861,-0.0351866,0.154781,-0.162767,0.226735,0.00342661,-0.0048405,0.00475789,-31.2702,-11.5966,0.00184776,0.0512516,-0.361315,0.19884,9.03551e-05,-0.000635071,-0.00560845,-31.544,-14.1507,-0.0208585,0.0321266,-0.354746,0.199445,1.28401e-05,-0.000420754,-0.00492106
37,-30.7508,12.3194,-0.0202284,0.191664,-0.371352,0.210548,-0.003067,0.00111011,-0.00315304,-30.879,9.53413,-0.00277656,0.169368,-0.371165,0.211896,-0.00272899,0.000902296,-0.00401129,-31.0367,6.0307,0.00722732,0.144697,-0.371829,0.211256,-0.00213569,0.000530612,-0.00491451,-30.969,2.67882,0.00911145,0.125746,-0.374771,0.211945,-0.00147654,8.08758e-05,-0.00560188,-30.8372,-0.819289,0.012282,0.108663,-0.376044,0.20964,-0.000830174,-0.000388498,-0.00614434,-30.9351,-4.09188,0.0161713,0.093063,-0.373245,0.206059,-0.000347366,-0.00071688,-0.00641736,-31.2245,-6.75427,0.0135121,0.0824741,-0.365404,0.206317,-6.35195e-05,-0.000856042,-0.00638311,30.3208,-9.98279,-0.0336947,0.152839,-0.170926,0.226862,0.00325,-0.00465753,0.00508667,-30.7657,-11.6013,0.00235991,0.0512646,-0.370779,0.19754,0.000113321,-0.000594525,-0.00552432,-31.0377,-14.1528,-0.021047,0.0319845,-0.364463,0.197245,8.65643e-05,-0.000398366,-0.00479879
38,-30.2473,12.3143,-0.0199921,0.190114,-0.379126,0.211626,-0.00317713,0.00116921,-0.00320923,-30.3761,9.52907,-0.00405521,0.167572,-0.379082,0.212898,-0.00283298,0.000961316,-0.00408374,-30.5334,6.02756,0.0105205,0.14356,-0.379697,0.212983,-0.00222878,0.000593147,-0.00499578,-30.4651,2.67798,0.0123789,0.124531,-0.383266,0.21164,-0.00155297,0.000141359,-0.00567049,-30.3355,-0.821725,0.0158157,0.107442,-0.384761,0.208714,-0.000893374,-0.000331149,-0.00618388,-30.4335,-4.08911,0.0164887,0.0929037,-0.382035,0.206295,-0.000407168,-0.000646167,-0.00642581,-30.722,-6.75642,0.0138875,0.0823363,-0.374443,0.206255,-0.000116722,-0.000776556,-0.00636657,29.8448,-9.97912,-0.0317195,0.151,-0.179159,0.226923,0.003065,-0.00446481,0.00540175,-30.2614,-11.6064,0.00267757,0.0514656,-0.380145,0.196527,0.000147243,-0.000564718,-0.00544039,-30.5304,-14.155,-0.0169882,0.0313279,-0.37419,0.195262,0.000180805,-0.000392424,-0.00468538
39,-29.7437,12.3092,-0.0192068,0.188539,-0.386802,0.212365,-0.00328725,0.00122778,-0.00326466,-29.8738,9.52422,-0.00667851,0.165861,-0.387033,0.213945,-0.00293425,0.00101921,-0.00415457,-30.0309,6.02394,0.0121917,0.142335,-0.387638,0.213616,-0.0023141,0.000650807,-0.00507308,-29.9609,2.67707,0.0174612,0.123083,-0.391762,0.211053,-0.00162332,0.000197176,-0.00573509,-29.8339,-0.824033,0.0195013,0.106215,-0.39351,0.207851,-0.000953894,-0.000276043,-0.00622101,-29.9322,-4.08641,0.016435,0.0927141,-0.390845,0.206603,-0.000463332,-0.000578181,-0.0064316,-30.2203,-6.75867,0.0127562,0.082052,-0.383472,0.206172,-0.00015783,-0.000706766,-0.00634324,29.3689,-9.97441,-0.0282732,0.149478,-0.187618,0.226785,0.00285399,-0.00424199,0.00567516,-29.7578,-11.6112,0.00188711,0.0518037,-0.389271,0.19567,0.000192727,-0.000546859,-0.00535785,-30.0234,-14.157,-0.0131565,0.0306663,-0.383788,0.193235,0.000279666,-0.000391298,-0.00457575
40,-29.2406,12.3041,-0.0185668,0.186797,-0.394578,0.213491,-0.00339897,0.00128607,-0.00331786,-29.3713,9.51912,-0.00777068,0.164222,-0.395109,0.214904,-0.00303264,0.0010752,-0.00422319,-29.5289,6.02028,0.0128015,0.141048,-0.395848,0.21399,-0.00239524,0.000705249,-0.00514796,-29.4578,2.676,0.0198076,0.12185,-0.399973,0.210582,-0.00168708,0.000246457,-0.00579413,-29.3328,-0.825575,0.0224242,0.105458,-0.402585,0.207979,-0.00100564,-0.000229603,-0.00624913,-29.4311,-4.08386,0.0165672,0.0922795,-0.399796,0.2067,-0.000506902,-0.000522593,-0.00642748,-29.7189,-6.76125,0.0114903,0.0816983,-0.392514,0.205775,-0.00018947,-0.000646404,-0.00631451,28.8928,-9.96897,-0.0253373,0.147972,-0.195886,0.22674,0.00263178,-0.00400752,0.00592067,-29.2544,-11.6158,0.00069335,0.0521923,-0.398309,0.194872,0.00024252,-0.000533408,-0.00527576,-29.5167,-14.1585,-0.00980317,0.0299961,-0.393121,0.191115,0.000388041,-0.000400178,-0.00447406
41,-28.7375,12.299,-0.0179756,0.184998,-0.402389,0.214749,-0.00351123,0.00134426,-0.0033703,-28.8686,9.51386,-0.0078421,0.162631,-0.403269,0.215805,-0.00312911,0.00112993,-0.00429036,-29.0276,6.01654,0.0119747,0.139677,-0.404421,0.214013,-0.00247071,0.000755325,-0.00521956,-28.9552,2.67486,0.0210172,0.120706,-0.408065,0.210162,-0.0017481,0.000293,-0.00585086,-28.8322,-0.827084,0.0246329,0.10488,-0.411613,0.208369,-0.0010544,-0.000186578,-0.00627472,-28.9301,-4.08139,0.0169928,0.0918267,-0.408705,0.20663,-0.00054619,-0.00047077,-0.00642176,-29.2177,-6.76405,0.0101338,0.0812981,-0.401564,0.205165,-0.000214732,-0.000592389,-0.00628214,28.4164,-9.96275,-0.0229221,0.146481,-0.203955,0.226791,0.00239805,-0.00376106,0.00613751,-28.7514,-11.6199,-0.000592187,0.0521245,-0.40719,0.193647,0.000306148,-0.000532937,-0.00519803,-29.0109,-14.1599,-0.00817266,0.0296931,-0.402239,0.189373,0.000502568,-0.000416191,-0.0043772
42,-28.2344,12.2933,-0.0158345,0.182976,-0.410308,0.21608,-0.00362305,0.00140185,-0.00342048,-28.3658,9.50841,-0.00630068,0.160967,-0.411679,0.216637,-0.00321947,0.00118181,-0.00435492,-28.5261,6.01309,0.0126752,0.138202,-0.41303,0.214636,-0.00254096,0.000799991,-0.005288,-28.4534,2.67395,0.0211047,0.119869,-0.416033,0.210501,-0.00180411,0.000329907,-0.00590166,-28.3321,-0.828531,0.0254936,0.104642,-0.420556,0.209256,-0.00109749,-0.000149996,-0.00629549,-28.4292,-4.07908,0.0180744,0.0913368,-0.417513,0.206174,-0.000575214,-0.000427916,-0.00641208,-28.7166,-6.76712,0.00934517,0.0807959,-0.410526,0.20431,-0.000225794,-0.000550717,-0.00624751,27.9396,-9.95755,-0.0210089,0.145534,-0.2124,0.22551,0.00216144,-0.00351059,0.0063119,-28.2485,-11.624,-0.0018887,0.0520419,-0.416074,0.192475,0.000372801,-0.000535885,-0.00512151,-28.5055,-14.1612,-0.00778396,0.0296561,-0.411203,0.187906,0.00062156,-0.00043736,-0.00428383
